A00145 46.90787863650299 -121.31817624881667
A00146 46.90768501594813 -121.30505105917152
A00147 46.90748989128295 -121.29192600597412
A00148 46.90729326254761 -121.27880109027855
A00149 46.9070951297826 -121.26567631313874
A00150 46.906895493028685 -121.25255167560863
A00151 46.90669435232698 -121.23942717874205
A00152 46.90649170771888 -121.22630282359272
A00153 46.90628755924611 -121.21317861121436
A00154 46.906081906950696 -121.20005454266058
A00155 46.90587475087499 -121.18693061898492
A00156 46.90566609106163 -121.17380684124083
A00157 46.929041297544124 -123.20912653683317
A00158 46.9290645377863 -123.1959905290654
A00159 46.9290862709014 -123.18285450549436
A00160 46.929106496884934 -123.16971846717924
A00161 46.92912521573276 -123.1565824151792
A00162 46.929142427441015 -123.14344635055342
A00163 46.92915813200618 -123.13031027436107
A00164 46.92917232942502 -123.11717418766136
A00165 46.92918501969463 -123.10403809151347
A00166 46.929196202812385 -123.09090198697662
A00167 46.929205878775996 -123.07776587510999
A00168 46.929214047583486 -123.0646297569728
A00169 46.929220709233164 -123.05149363362426
A00170 46.929225863723666 -123.03835750612359
A00171 46.92922951105393 -123.02522137553001
A00172 46.92923165122321 -123.01208524290271
A00173 46.92923228423106 -122.99894910930094
A00174 46.929231410077364 -122.98581297578392
A00175 46.929229028762286 -122.97267684341084
A00176 46.92922514028633 -122.95954071324093
A00177 46.92921974465028 -122.94640458633343
A00178 46.929212841855254 -122.93326846374752
A00179 46.92920443190267 -122.92013234654245
A00180 46.92919451479425 -122.9069962357774
A00181 46.92918309053203 -122.8938601325116
A00182 46.929170159118364 -122.88072403780424
A00183 46.92915572055591 -122.86758795271453
A00184 46.92913977484762 -122.85445187830166
A00185 46.929122321996786 -122.84131581562482
A00186 46.929103362006984 -122.82817976574319
A00187 46.929082894882114 -122.81504372971595
A00188 46.92906092062638 -122.80190770860226
A00189 46.92903743924429 -122.7887717034613
A00190 46.92901245074067 -122.77563571535221
A00191 46.92898595512066 -122.76249974533414
A00192 46.9289579523897 -122.74936379446622
A00193 46.92892844255354 -122.73622786380757
A00194 46.928897425618246 -122.72309195441734
A00195 46.92886490159018 -122.7099560673546
A00196 46.92883087047603 -122.69682020367844
A00197 46.928795332282796 -122.68368436444798
A00198 46.92875828701777 -122.67054855072226
A00199 46.92871973468856 -122.65741276356033
A00200 46.9286796753031 -122.64427700402125
A00201 46.9286381088696 -122.63114127316403
A00202 46.92859503539661 -122.61800557204772
A00203 46.928550454892985 -122.60486990173128
A00204 46.928504367367886 -122.59173426327371
A00205 46.92845677283076 -122.57859865773396
A00206 46.9284076712914 -122.56546308617101
A00207 46.92835706275991 -122.55232754964378
A00208 46.92830494724665 -122.53919204921117
A00209 46.928251324762364 -122.52605658593208
A00210 46.928196195318044 -122.51292116086539
A00211 46.92813955892503 -122.49978577506998
A00212 46.92808141559496 -122.48665042960465
A00213 46.92802176533977 -122.47351512552824
A00214 46.92796060817174 -122.46037986389955
A00215 46.9278979441034 -122.44724464577733
A00216 46.92783377314765 -122.43410947222036
A00217 46.92776809531767 -122.42097434428734
A00218 46.92770091062695 -122.407839263037
A00219 46.92763221908931 -122.39470422952803
A00220 46.92756202071885 -122.38156924481905
A00221 46.92749031553 -122.36843430996872
A00222 46.92741710353749 -122.35529942603564
A00223 46.92734238475638 -122.3421645940784
A00224 46.927266159202006 -122.32902981515554
A00225 46.927188426890034 -122.31589509032558
A00226 46.92710918783646 -122.30276042064705
A00227 46.927028442057534 -122.28962580717841
A00228 46.92694618956987 -122.27649125097808
A00229 46.92686243039036 -122.2633567531045
A00230 46.92677716453624 -122.25022231461607
A00231 46.92669039202501 -122.23708793657109
A00232 46.926602112874505 -122.22395362002793
A00233 46.926512327102884 -122.21081936604486
A00234 46.92642103472859 -122.19768517568014
A00235 46.926328235770384 -122.18455104999201
A00236 46.92623393024734 -122.17141699003865
A00237 46.92613811817884 -122.15828299687821
A00238 46.926040799584584 -122.14514907156885
A00239 46.92594197448458 -122.13201521516865
A00240 46.925841642899115 -122.11888142873565
A00241 46.92573980484883 -122.10574771332787
A00242 46.92563646035467 -122.09261407000331
A00243 46.92553160943785 -122.07948049981992
A00244 46.92542525211993 -122.06634700383559
A00245 46.92531738842279 -122.05321358310822
A00246 46.92520801836859 -122.04008023869561
A00247 46.92509714197982 -122.02694697165558
A00248 46.92498475927927 -122.01381378304588
A00249 46.924870870290036 -122.00068067392422
A00250 46.92475547503554 -121.98754764534829
A00251 46.92463857353952 -121.9744146983757
A00252 46.924520165825975 -121.96128183406404
A00253 46.92440025191927 -121.94814905347089
A00254 46.92427883184408 -121.93501635765374
A00255 46.92415590562533 -121.92188374767005
A00256 46.9240314732883 -121.90875122457724
A00257 46.923905534858605 -121.89561878943269
A00258 46.92377809036212 -121.88248644329373
A00259 46.923649139825045 -121.86935418721764
A00260 46.92351868327391 -121.85622202226166
A00261 46.92338672073554 -121.84308994948299
A00262 46.92325325223706 -121.82995796993876
A00263 46.92311827780592 -121.81682608468607
A00264 46.92298179746989 -121.80369429478199
A00265 46.92284381125701 -121.7905626012835
A00266 46.92270431919569 -121.77743100524756
A00267 46.9225633213146 -121.76429950773107
A00268 46.92242081764273 -121.75116810979088
A00269 46.92227680820941 -121.7380368124838
A00270 46.92213129304426 -121.72490561686655
A00271 46.92198427217719 -121.71177452399586
A00272 46.921835745638454 -121.69864353492835
A00273 46.92168571345861 -121.68551265072064
A00274 46.92153417566849 -121.67238187242923
A00275 46.9213811322993 -121.65925120111064
A00276 46.921226583382506 -121.64612063782127
A00277 46.921070528949905 -121.63299018361751
A00278 46.92091296903359 -121.61985983955567
A00279 46.920753903666 -121.60672960669203
A00280 46.920593332879825 -121.59359948608277
A00281 46.92043125670814 -121.58046947878405
A00282 46.92026767518426 -121.56733958585197
A00283 46.920102588341855 -121.55420980834253
A00284 46.91993599621491 -121.54108014731173
A00285 46.91976789883766 -121.52795060381547
A00286 46.919598296244736 -121.51482117890961
A00287 46.91942718847101 -121.50169187364993
A00288 46.91925457555172 -121.48856268909219
A00289 46.91908045752236 -121.47543362629202
A00290 46.91890483441879 -121.46230468630505
A00291 46.918727706277124 -121.44917587018682
A00292 46.91854907313384 -121.43604717899281
A00293 46.91836893502569 -121.42291861377842
A00294 46.91818729198975 -121.40979017559904
A00295 46.918004144063424 -121.39666186550993
A00296 46.91781949128439 -121.38353368456632
A00297 46.91763333369067 -121.37040563382335
A00298 46.91744567132057 -121.35727771433613
A00299 46.91725650421274 -121.34414992715969
A00300 46.91706583240611 -121.33102227334896
A00301 46.91687365593994 -121.31789475395884
A00302 46.916679974853785 -121.30476737004413
A00303 46.91648478918753 -121.29164012265962
A00304 46.91628809898135 -121.27851301285995
A00305 46.91608990427576 -121.26538604169973
A00306 46.91589020511156 -121.2522592102335
A00307 46.91568900152986 -121.23913251951575
A00308 46.91548629357211 -121.22600597060085
A00309 46.91528208128005 -121.21287956454314
A00310 46.915076364695715 -121.19975330239684
A00311 46.914869143861495 -121.18662718521615
A00312 46.914660418820056 -121.17350121405516
A00313 46.93804010639008 -123.20916157016768
A00314 46.9380633539013 -123.19602336186269
A00315 46.93808509381404 -123.18288513774488
A00316 46.93810532612383 -123.16974689887407
A00317 46.9381240508265 -123.15660864631005
A00318 46.938141267918226 -123.14347038111266
A00319 46.93815697739545 -123.13033210434173
A00320 46.93817117925495 -123.11719381705707
A00321 46.938183873493806 -123.10405552031852
A00322 46.938195060109415 -123.09091721518593
A00323 46.93820473909948 -123.07777890271913
A00324 46.938212910462006 -123.06464058397799
A00325 46.938219574195315 -123.05150226002235
A00326 46.93822473029803 -123.03836393191204
A00327 46.93822837876911 -123.02522560070696
A00328 46.93823051960779 -123.01208726746695
A00329 46.938231152813636 -122.99894893325187
A00330 46.93823027838652 -122.98581059912158
A00331 46.938227896326616 -122.97267226613593
A00332 46.93822400663442 -122.9595339353548
A00333 46.938218609310724 -122.94639560783803
A00334 46.93821170435665 -122.93325728464548
A00335 46.93820329177359 -122.92011896683701
A00336 46.9381933715633 -122.90698065547247
A00337 46.93818194372781 -122.8938423516117
A00338 46.93816900826947 -122.88070405631454
A00339 46.93815456519093 -122.86756577064087
A00340 46.93813861449516 -122.85442749565047
A00341 46.93812115618544 -122.8412892324032
A00342 46.938102190265354 -122.82815098195888
A00343 46.93808171673881 -122.81501274537733
A00344 46.93805973561 -122.80187452371837
A00345 46.938036246883456 -122.78873631804177
A00346 46.938011250563996 -122.77559812940734
A00347 46.93798474665675 -122.76245995887487
A00348 46.937956735167184 -122.74932180750415
A00349 46.93792721610104 -122.73618367635491
A00350 46.93789618946437 -122.72304556648695
A00351 46.93786365526357 -122.70990747895996
A00352 46.93782961350532 -122.69676941483374
A00353 46.93779406419662 -122.68363137516796
A00354 46.93775700734477 -122.67049336102235
A00355 46.93771844295739 -122.6573553734566
A00356 46.937678371042395 -122.6442174135304
A00357 46.93763679160802 -122.6310794823034
A00358 46.937593704662824 -122.61794158083529
A00359 46.93754911021564 -122.60480371018569
A00360 46.937503008275655 -122.59166587141421
A00361 46.937455398852336 -122.57852806558047
A00362 46.93740628195546 -122.56539029374406
A00363 46.93735565759511 -122.55225255696455
A00364 46.937303525781715 -122.53911485630148
A00365 46.937249886525976 -122.52597719281441
A00366 46.937194739838915 -122.51283956756285
A00367 46.937138085731874 -122.49970198160631
A00368 46.937079924216484 -122.48656443600423
A00369 46.93702025530471 -122.4734269318161
A00370 46.936959079008815 -122.46028947010134
A00371 46.93689639534136 -122.44715205191939
A00372 46.93683220431524 -122.4340146783296
A00373 46.936766505943645 -122.42087735039138
A00374 46.93669930024007 -122.40774006916405
A00375 46.93663058721833 -122.39460283570693
A00376 46.93656036689256 -122.38146565107934
A00377 46.93648863927718 -122.36832851634053
A00378 46.93641540438695 -122.35519143254974
A00379 46.936340662236894 -122.34205440076623
A00380 46.936264412842405 -122.32891742204917
A00381 46.936186656219135 -122.31578049745772
A00382 46.93610739238308 -122.30264362805104
A00383 46.93602662135052 -122.28950681488823
A00384 46.935944343138075 -122.27637005902837
A00385 46.935860557762645 -122.26323336153051
A00386 46.93577526524146 -122.25009672345368
A00387 46.935688465592044 -122.23696014585687
A00388 46.93560015883225 -122.22382362979906
A00389 46.93551034498023 -122.21068717633915
A00390 46.93541902405445 -122.19755078653607
A00391 46.93532619607367 -122.18441446144867
A00392 46.93523186105699 -122.17127820213578
A00393 46.935136019023794 -122.1581420096562
A00394 46.93503866999379 -122.14500588506871
A00395 46.93493981398699 -122.13186982943202
A00396 46.93483945102372 -122.11873384380485
A00397 46.93473758112462 -122.10559792924585
A00398 46.93463420431062 -122.09246208681363
A00399 46.934529320602984 -122.07932631756678
A00400 46.93442293002328 -122.06619062256387
A00401 46.93431503259339 -122.05305500286339
A00402 46.934205628335484 -122.03991945952383
A00403 46.93409471727207 -122.0267839936036
A00404 46.93398229942594 -122.01364860616113
A00405 46.93386837482023 -122.00051329825473
A00406 46.93375294347835 -121.98737807094275
A00407 46.93363600542405 -121.97424292528345
A00408 46.933517560681366 -121.96110786233506
A00409 46.933397609274664 -121.94797288315576
A00410 46.93327615122862 -121.93483798880371
A00411 46.93315318656819 -121.921703180337
A00412 46.93302871531868 -121.90856845881369
A00413 46.93290273750569 -121.8954338252918
A00414 46.932775253155114 -121.8822992808293
A00415 46.9326462622932 -121.86916482648412
A00416 46.93251576494645 -121.85603046331411
A00417 46.93238376114173 -121.84289619237713
A00418 46.93225025090617 -121.82976201473095
A00419 46.93211523426724 -121.81662793143329
A00420 46.931978711252725 -121.80349394354187
A00421 46.9318406818907 -121.79036005211431
A00422 46.931701146209555 -121.7772262582082
A00423 46.931560104238 -121.76409256288107
A00424 46.93141755600504 -121.75095896719044
A00425 46.93127350154001 -121.73782547219373
A00426 46.93112794087255 -121.72469207894832
A00427 46.930980874032606 -121.71155878851155
A00428 46.93083230105042 -121.69842560194071
A00429 46.93068222195658 -121.68529252029302
A00430 46.93053063678195 -121.67215954462566
A00431 46.93037754555773 -121.65902667599573
A00432 46.930222948315425 -121.64589391546035
A00433 46.93006684508684 -121.63276126407646
A00434 46.929909235904084 -121.61962872290108
A00435 46.92975012079961 -121.60649629299108
A00436 46.92958949980615 -121.59336397540329
A00437 46.92942737295676 -121.58023177119452
A00438 46.92926374028481 -121.5670996814215
A00439 46.92909860182397 -121.55396770714086
A00440 46.92893195760824 -121.54083584940923
A00441 46.928763807671906 -121.52770410928318
A00442 46.92859415204958 -121.51457248781918
A00443 46.928422990776184 -121.50144098607366
A00444 46.92825032388694 -121.48830960510298
A00445 46.92807615141741 -121.47517834596347
A00446 46.92790047340342 -121.46204720971136
A00447 46.92772328988115 -121.44891619740282
A00448 46.927544600887074 -121.43578531009398
A00449 46.92736440645798 -121.42265454884088
A00450 46.927182706630965 -121.40952391469953
A00451 46.92699950144344 -121.39639340872584
A00452 46.92681479093311 -121.38326303197567
A00453 46.92662857513802 -121.37013278550482
A00454 46.926440854096505 -121.357002670369
A00455 46.92625162784722 -121.34387268762389
A00456 46.926060896429135 -121.33074283832505
A00457 46.92586865988152 -121.31761312352803
A00458 46.92567491824397 -121.30448354428827
A00459 46.92547967155637 -121.29135410166117
A00460 46.92528291985893 -121.27822479670202
A00461 46.92508466319218 -121.26509563046608
A00462 46.92488490159695 -121.25196660400853
A00463 46.924683635114384 -121.23883771838445
A00464 46.924480863785945 -121.22570897464888
A00465 46.92427658765338 -121.21258037385678
A00466 46.924070806758785 -121.19945191706304
A00467 46.92386352114454 -121.18632360532246
A00468 46.92365473085335 -121.17319543968976
A00469 46.947038901005506 -123.20919662038689
A00470 46.94706215578818 -123.19605621048412
A00471 46.94708390250083 -123.18291578475898
A00472 46.94710414113898 -123.1697753442719
A00473 46.947122871698454 -123.15663489008334
A00474 46.947140094175424 -123.14349442325377
A00475 46.94715580856634 -123.13035394484365
A00476 46.947170014867986 -123.11721345591344
A00477 46.94718271307742 -123.10407295752363
A00478 46.947193903192044 -123.0909324507347
A00479 46.94720358520956 -123.07779193660713
A00480 46.94721175912797 -123.06465141620141
A00481 46.9472184249456 -123.05151089057804
A00482 46.947223582661074 -123.0383703607975
A00483 46.94722723227335 -123.02522982792031
A00484 46.94722937378165 -123.01208929300697
A00485 46.94723000718556 -122.99894875711796
A00486 46.947229132484935 -122.98580822131377
A00487 46.947226749679956 -122.97266768665494
A00488 46.94722285877111 -122.95952715420195
A00489 46.94721745975921 -122.94638662501531
A00490 46.94721055264535 -122.9332461001555
A00491 46.94720213743096 -122.92010558068301
A00492 46.94719221411778 -122.90696506765836
A00493 46.94718078270782 -122.89382456214203
A00494 46.94716784320344 -122.88068406519449
A00495 46.947153395607316 -122.86754357787623
A00496 46.94713743992241 -122.85440310124773
A00497 46.94711997615199 -122.84126263636946
A00498 46.947101004299654 -122.82812218430188
A00499 46.9470805243693 -122.81498174610545
A00500 46.947058536365134 -122.80184132284063
A00501 46.947035040291695 -122.78870091556784
A00502 46.94701003615378 -122.77556052534754
A00503 46.946983523956554 -122.76242015324014
A00504 46.94695550370546 -122.74927980030608
A00505 46.946925975406245 -122.73613946760574
A00506 46.94689493906499 -122.72299915619952
A00507 46.946862394688075 -122.70985886714783
A00508 46.94682834228218 -122.69671860151102
A00509 46.94679278185432 -122.68357836034947
A00510 46.94675571341178 -122.67043814472352
A00511 46.946717136962214 -122.65729795569351
A00512 46.946677052513515 -122.64415779431975
A00513 46.94663546007395 -122.63101766166258
A00514 46.94659235965205 -122.61787755878227
A00515 46.94654775125668 -122.60473748673911
A00516 46.94650163489702 -122.59159744659335
A00517 46.946454010582535 -122.57845743940526
A00518 46.94640487832302 -122.56531746623506
A00519 46.94635423812857 -122.55217752814296
A00520 46.94630209000961 -122.53903762618916
A00521 46.94624843397684 -122.52589776143382
A00522 46.946193270041306 -122.51275793493713
A00523 46.94613659821434 -122.49961814775921
A00524 46.94607841850759 -122.48647840096018
A00525 46.946018730933005 -122.47333869560012
A00526 46.945957535502885 -122.46019903273914
A00527 46.9458948322298 -122.44705941343727
A00528 46.94583062112662 -122.43391983875456
A00529 46.94576490220656 -122.42078030975101
A00530 46.945697675483146 -122.4076408274866
A00531 46.945628940970174 -122.3945013930213
A00532 46.945558698681786 -122.38136200741505
A00533 46.945486948632414 -122.36822267172775
A00534 46.94541369083683 -122.3550833870193
A00535 46.945338925310075 -122.34194415434958
A00536 46.94526265206753 -122.32880497477838
A00537 46.94518487112487 -122.31566584936553
A00538 46.9451055824981 -122.30252677917082
A00539 46.94502478620351 -122.28938776525399
A00540 46.94494248225772 -122.27624880867478
A00541 46.944858670677654 -122.26310991049286
A00542 46.944773351480535 -122.24997107176789
A00543 46.94468652468391 -122.23683229355953
A00544 46.94459819030564 -122.22369357692737
A00545 46.944508348363875 -122.21055492293098
A00546 46.9444169988771 -122.1974163326299
A00547 46.94432414186411 -122.18427780708363
A00548 46.94422977734396 -122.17113934735166
A00549 46.9441339053361 -122.1580009544934
A00550 46.94403652586022 -122.1448626295683
A00551 46.943937638936355 -122.13172437363568
A00552 46.94383724458485 -122.11858618775491
A00553 46.94373534282632 -122.10544807298528
A00554 46.94363193368174 -122.09231003038606
A00555 46.94352701717239 -122.07917206101646
A00556 46.943420593319836 -122.06603416593569
A00557 46.94331266214596 -122.05289634620289
A00558 46.94320322367298 -122.03975860287716
A00559 46.943092277923384 -122.0266209370176
A00560 46.942979824919995 -122.01348334968321
A00561 46.94286586468594 -122.00034584193301
A00562 46.94275039724468 -121.98720841482596
A00563 46.94263342261995 -121.97407106942094
A00564 46.94251494083581 -121.96093380677686
A00565 46.94239495191663 -121.94779662795251
A00566 46.942273455887104 -121.9346595340067
A00567 46.94215045277222 -121.92152252599816
A00568 46.942025942597276 -121.90838560498558
A00569 46.94189992538789 -121.89524877202763
A00570 46.941772401169985 -121.8821120281829
A00571 46.941643369969796 -121.86897537450997
A00572 46.941512831813874 -121.85583881206735
A00573 46.94138078672908 -121.84270234191351
A00574 46.94124723474257 -121.82956596510687
A00575 46.94111217588183 -121.8164296827058
A00576 46.94097561017463 -121.80329349576863
A00577 46.940837537649095 -121.79015740535364
A00578 46.94069795833363 -121.77702141251906
A00579 46.940556872256934 -121.76388551832306
A00580 46.94041427944806 -121.75074972382379
A00581 46.940270179936356 -121.7376140300793
A00582 46.94012457375146 -121.72447843814763
A00583 46.93997746092334 -121.71134294908674
A00584 46.93982884148227 -121.69820756395455
A00585 46.93967871545884 -121.68507228380896
A00586 46.93952708288394 -121.67193710970776
A00587 46.93937394378879 -121.65880204270869
A00588 46.93921929820489 -121.64566708386948
A00589 46.939063146164095 -121.63253223424779
A00590 46.93890548769851 -121.61939749490118
A00591 46.93874632284062 -121.6062628668872
A00592 46.93858565162318 -121.59312835126336
A00593 46.93842347407925 -121.57999394908704
A00594 46.93825979024222 -121.56685966141563
A00595 46.93809460014579 -121.55372548930643
A00596 46.937927903823955 -121.54059143381667
A00597 46.93775970131106 -121.52745749600356
A00598 46.9375899926417 -121.51432367692423
A00599 46.93741877785084 -121.50118997763573
A00600 46.93724605697371 -121.48805639919507
A00601 46.937071830045895 -121.47492294265919
A00602 46.93689609710325 -121.46178960908499
A00603 46.93671885818197 -121.44865639952926
A00604 46.93654011331855 -121.43552331504877
A00605 46.936359862549786 -121.4223903567002
A00606 46.93617810591281 -121.4092575255402
A00607 46.93599484344505 -121.39612482262531
A00608 46.935810075184236 -121.38299224901202
A00609 46.93562380116844 -121.36985980575678
A00610 46.935436021436004 -121.35672749391594
A00611 46.93524673602562 -121.3435953145458
A00612 46.93505594497626 -121.33046326870256
A00613 46.93486364832724 -121.31733135744243
A00614 46.934669846118155 -121.30419958182146
A00615 46.934474538388926 -121.2910679428957
A00616 46.9342777251798 -121.27793644172105
A00617 46.9340794065313 -121.26480507935345
A00618 46.9338795824843 -121.25167385684868
A00619 46.93367825307997 -121.23854277526249
A00620 46.93347541835977 -121.22541183565052
A00621 46.93327107836551 -121.21228103906839
A00622 46.93306523313926 -121.19915038657162
A00623 46.932857882723475 -121.18601987921562
A00624 46.932649027160856 -121.1728895180558
A00625 46.95603768139071 -123.209231687501
A00626 46.95606094344726 -123.19608907493925
A00627 46.95608269696208 -123.18294644654557
A00628 46.95610294193069 -123.16980380338101
A00629 46.95612167834892 -123.1566611465067
A00630 46.95613890621294 -123.14351847698373
A00631 46.95615462551919 -123.13037579587318
A00632 46.95616883626444 -123.11723310423619
A00633 46.95618153844577 -123.10409040313388
A00634 46.95619273206058 -123.09094769362736
A00635 46.956202417106546 -123.07780497677777
A00636 46.9562105935817 -123.06466225364622
A00637 46.95621726148435 -123.05151952529387
A00638 46.95622242081313 -123.03837679278185
A00639 46.95622607156697 -123.02523405717129
A00640 46.95622821374512 -123.01209131952334
A00641 46.95622884734715 -122.99894858089912
A00642 46.95622797237292 -122.98580584235982
A00643 46.95622558882262 -122.97266310496654
A00644 46.95622169669673 -122.95952036978044
A00645 46.95621629599606 -122.94637763786265
A00646 46.95620938672171 -122.93323491027432
A00647 46.95620096887511 -122.92009218807658
A00648 46.956191042457974 -122.90694947233057
A00649 46.956179607472365 -122.89380676409742
A00650 46.95616666392062 -122.88066406443825
A00651 46.9561522118054 -122.86752137441418
A00652 46.95613625112969 -122.85437869508634
A00653 46.956118781896755 -122.84123602751585
A00654 46.95609980411019 -122.82809337276379
A00655 46.9560793177739 -122.81495073189127
A00656 46.95605732289209 -122.80180810595938
A00657 46.956033819469305 -122.78866549602922
A00658 46.956008807510344 -122.77552290316186
A00659 46.95598228702036 -122.76238032841836
A00660 46.95595425800482 -122.74923777285979
A00661 46.95592472046948 -122.73609523754718
A00662 46.9558936744204 -122.72295272354158
A00663 46.95586111986398 -122.70981023190403
A00664 46.9558270568069 -122.69666776369553
A00665 46.95579148525617 -122.68352531997708
A00666 46.9557544052191 -122.67038290180969
A00667 46.955715816703325 -122.65724051025433
